,t0,p_atm,phi,adiabatic_flame_temperature
11250,850.0,5.0,0.5,1976.676982125239
11251,850.0,5.0,0.5625,2091.8402915512543
11252,850.0,5.0,0.625,2199.6904833605936
11253,850.0,5.0,0.6875,2298.664363182865
11254,850.0,5.0,0.75,2387.0112511651587
11255,850.0,5.0,0.8125,2463.176088066713
11256,850.0,5.0,0.875,2526.0687460644576
11257,850.0,5.0,0.9375,2574.973885829932
11258,850.0,5.0,1.0,2609.143299157347
11259,850.0,5.0,1.0625,2627.4245100244016
11260,850.0,5.0,1.125,2628.5989140100405
11261,850.0,5.0,1.1875,2613.069848479971
11262,850.0,5.0,1.25,2584.3762091010385
11263,850.0,5.0,1.3125,2547.62032070401
11264,850.0,5.0,1.375,2506.826111290992
11265,850.0,5.0,1.4375,2464.313188969902
11266,850.0,5.0,1.5,2421.260641961863
11267,850.0,5.0,1.5625,2378.2503311048654
11268,850.0,5.0,1.625,2335.5695563449453
11269,850.0,5.0,1.6875,2293.359533403468
11270,850.0,5.0,1.75,2251.687503382214
11271,850.0,5.0,1.8125,2210.582586972972
11272,850.0,5.0,1.875,2170.0540811274955
11273,850.0,5.0,1.9375,2130.100963576434
11274,850.0,5.0,2.0,2090.7168628330346
11275,850.0,6.458333333333333,0.5,1977.076171111428
11276,850.0,6.458333333333333,0.5625,2092.6687118531518
11277,850.0,6.458333333333333,0.625,2201.2719111869055
11278,850.0,6.458333333333333,0.6875,2301.431884973268
11279,850.0,6.458333333333333,0.75,2391.4271475758014
11280,850.0,6.458333333333333,0.8125,2469.5860148886595
11281,850.0,6.458333333333333,0.875,2534.5551992019177
11282,850.0,6.458333333333333,0.9375,2585.2651230421225
11283,850.0,6.458333333333333,1.0,2620.562648608033
11284,850.0,6.458333333333333,1.0625,2638.867544747979
11285,850.0,6.458333333333333,1.125,2638.7252162778414
11286,850.0,6.458333333333333,1.1875,2620.978895113124
11287,850.0,6.458333333333333,1.25,2590.1264341811125
11288,850.0,6.458333333333333,1.3125,2551.7902824350567
11289,850.0,6.458333333333333,1.375,2509.945847700984
11290,850.0,6.458333333333333,1.4375,2466.7264387826035
11291,850.0,6.458333333333333,1.5,2423.174237819402
11292,850.0,6.458333333333333,1.5625,2379.7918693863903
11293,850.0,6.458333333333333,1.625,2336.822538859956
11294,850.0,6.458333333333333,1.6875,2294.3822500716064
11295,850.0,6.458333333333333,1.75,2252.5230578308715
11296,850.0,6.458333333333333,1.8125,2211.264353319788
11297,850.0,6.458333333333333,1.875,2170.608786700341
11298,850.0,6.458333333333333,1.9375,2130.5505111079046
11299,850.0,6.458333333333333,2.0,2091.0794601712664
11300,850.0,7.916666666666666,0.5,1977.3700228105743
11301,850.0,7.916666666666666,0.5625,2093.2770815643726
11302,850.0,7.916666666666666,0.625,2202.434362939703
11303,850.0,7.916666666666666,0.6875,2303.4770294716036
11304,850.0,7.916666666666666,0.75,2394.7220241204072
11305,850.0,7.916666666666666,0.8125,2474.429098038209
11306,850.0,7.916666666666666,0.875,2541.0516234229863
11307,850.0,7.916666666666666,0.9375,2593.229557204361
11308,850.0,7.916666666666666,1.0,2629.449227495857
11309,850.0,7.916666666666666,1.0625,2647.732832118719
11310,850.0,7.916666666666666,1.125,2646.427081893407
11311,850.0,7.916666666666666,1.1875,2626.8387874537043
11312,850.0,7.916666666666666,1.25,2594.3050305036527
11313,850.0,7.916666666666666,1.3125,2554.7949269056326
11314,850.0,7.916666666666666,1.375,2512.1878487440845
11315,850.0,7.916666666666666,1.4375,2468.459120029608
11316,850.0,7.916666666666666,1.5,2424.547106455704
11317,850.0,7.916666666666666,1.5625,2380.896757483992
11318,850.0,7.916666666666666,1.625,2337.719623746151
11319,850.0,7.916666666666666,1.6875,2295.113639234288
11320,850.0,7.916666666666666,1.75,2253.1199335477972
11321,850.0,7.916666666666666,1.8125,2211.7508621548827
11322,850.0,7.916666666666666,1.875,2171.0042484192495
11323,850.0,7.916666666666666,1.9375,2130.8707314302114
11324,850.0,7.916666666666666,2.0,2091.337552979831
11325,850.0,9.375,0.5,1977.5992522618944
11326,850.0,9.375,0.5625,2093.750637314146
11327,850.0,9.375,0.625,2203.3395002266325
11328,850.0,9.375,0.6875,2305.0753888191184
11329,850.0,9.375,0.75,2397.315876549965
11330,850.0,9.375,0.8125,2478.279721880036
11331,850.0,9.375,0.875,2546.272561702559
11332,850.0,9.375,0.9375,2599.6899050413144
11333,850.0,9.375,1.0,2636.6922656899783
11334,850.0,9.375,1.0625,2654.9284283049155
11335,850.0,9.375,1.125,2652.575217418597
11336,850.0,9.375,1.1875,2631.4139685442797
11337,850.0,9.375,1.25,2597.5196027839643
11338,850.0,9.375,1.3125,2557.093239107952
11339,850.0,9.375,1.375,2513.9002419482235
11340,850.0,9.375,1.4375,2469.781880279817
11341,850.0,9.375,1.5,2425.5946600433426
11342,850.0,9.375,1.5625,2381.7392572956223
11343,850.0,9.375,1.625,2338.4031202400706
11344,850.0,9.375,1.6875,2295.6704209389663
11345,850.0,9.375,1.75,2253.5739399273502
11346,850.0,9.375,1.8125,2212.120633993334
11347,850.0,9.375,1.875,2171.304609012197
11348,850.0,9.375,1.9375,2131.113793567917
11349,850.0,9.375,2.0,2091.5333524211765
11350,850.0,10.833333333333332,0.5,1977.7852680783863
11351,850.0,10.833333333333332,0.5625,2094.1341663068442
11352,850.0,10.833333333333332,0.625,2204.07254360936
11353,850.0,10.833333333333332,0.6875,2306.3733756150978
11354,850.0,10.833333333333332,0.75,2399.4343622838983
11355,850.0,10.833333333333332,0.8125,2481.4502996540955
11356,850.0,10.833333333333332,0.875,2550.6107669124726
11357,850.0,10.833333333333332,0.9375,2605.1015956775573
11358,850.0,10.833333333333332,1.0,2642.785555740519
11359,850.0,10.833333333333332,1.0625,2660.9580036492976
11360,850.0,10.833333333333332,1.125,2657.64905773004
11361,850.0,10.833333333333332,1.1875,2635.11806575396
11362,850.0,10.833333333333332,1.25,2600.0919691833838
11363,850.0,10.833333333333332,1.3125,2558.9250581785304
11364,850.0,10.833333333333332,1.375,2515.2638938498276
11365,850.0,10.833333333333332,1.4375,2470.8350031908394
11366,850.0,10.833333333333332,1.5,2426.4283939346556
11367,850.0,10.833333333333332,1.5625,2382.4094457780584
11368,850.0,10.833333333333332,1.625,2338.9464867735373
11369,850.0,10.833333333333332,1.6875,2296.112760830365
11370,850.0,10.833333333333332,1.75,2253.9343974323556
11371,850.0,10.833333333333332,1.8125,2212.414037047817
11372,850.0,10.833333333333332,1.875,2171.542806563515
11373,850.0,10.833333333333332,1.9375,2131.3064588228713
11374,850.0,10.833333333333332,2.0,2091.6884913550853
11375,850.0,12.291666666666666,0.5,1977.940598479095
11376,850.0,12.291666666666666,0.5625,2094.453855062347
11377,850.0,12.291666666666666,0.625,2204.683431154208
11378,850.0,12.291666666666666,0.6875,2307.457293236356
11379,850.0,12.291666666666666,0.75,2401.2116958445604
11380,850.0,12.291666666666666,0.8125,2484.128540633132
11381,850.0,12.291666666666666,0.875,2554.3043516168295
11382,850.0,12.291666666666666,0.9375,2609.7424578508453
11383,850.0,12.291666666666666,1.0,2648.031157901729
11384,850.0,12.291666666666666,1.0625,2666.1293238886287
11385,850.0,12.291666666666666,1.125,2661.9395586889455
11386,850.0,12.291666666666666,1.1875,2638.1981091381513
11387,850.0,12.291666666666666,1.25,2602.210921388427
11388,850.0,12.291666666666666,1.3125,2560.429653832353
11389,850.0,12.291666666666666,1.375,2516.383413447553
11390,850.0,12.291666666666666,1.4375,2471.6994999767376
11391,850.0,12.291666666666666,1.5,2427.1126315537194
11392,850.0,12.291666666666666,1.5625,2382.959239053667
11393,850.0,12.291666666666666,1.625,2339.3920172342205
11394,850.0,12.291666666666666,1.6875,2296.4752622503474
11395,850.0,12.291666666666666,1.75,2254.229641853634
11396,850.0,12.291666666666666,1.8125,2212.654241684713
11397,850.0,12.291666666666666,1.875,2171.737729866952
11398,850.0,12.291666666666666,1.9375,2131.4640615553885
11399,850.0,12.291666666666666,2.0,2091.8153567942904
11400,850.0,13.75,0.5,1978.0731523859033
11401,850.0,13.75,0.5625,2094.7262194643145
11402,850.0,13.75,0.625,2205.2037086240553
11403,850.0,13.75,0.6875,2308.381914382873
11404,850.0,13.75,0.75,2402.7336886874477
11405,850.0,13.75,0.8125,2486.4355019703503
11406,850.0,13.75,0.875,2557.5080960546675
11407,850.0,13.75,0.9375,2613.794095454071
11408,850.0,13.75,1.0,2652.627002827438
11409,850.0,13.75,1.0625,2670.6438440523043
11410,850.0,13.75,1.125,2665.63593584413
11411,850.0,13.75,1.1875,2640.8123845479167
11412,850.0,13.75,1.25,2603.9955963407983
11413,850.0,13.75,1.3125,2561.694214135554
11414,850.0,13.75,1.375,2517.3241013278457
11415,850.0,13.75,1.4375,2472.4258876153776
11416,850.0,13.75,1.5,2427.687455008412
11417,850.0,13.75,1.5625,2383.4209632971274
11418,850.0,13.75,1.625,2339.7660245427364
11419,850.0,13.75,1.6875,2296.779435095594
11420,850.0,13.75,1.75,2254.4772726096185
11421,850.0,13.75,1.8125,2212.855627702512
11422,850.0,13.75,1.875,2171.901093181648
11423,850.0,13.75,1.9375,2131.596105607879
11424,850.0,13.75,2.0,2091.921621557667
11425,850.0,15.208333333333332,0.5,1978.1882140033106
11426,850.0,15.208333333333332,0.5625,2094.96228388191
11427,850.0,15.208333333333332,0.625,2205.654457067676
11428,850.0,15.208333333333332,0.6875,2309.1839812951002
11429,850.0,15.208333333333332,0.75,2404.0582655485355
11430,850.0,15.208333333333332,0.8125,2488.453517140955
11431,850.0,15.208333333333332,0.875,2560.3280139372278
11432,850.0,15.208333333333332,0.9375,2617.381524544309
11433,850.0,15.208333333333332,1.0,2656.709652780923
11434,850.0,15.208333333333332,1.0625,2674.6404152046043
11435,850.0,15.208333333333332,1.125,2668.867793556812
11436,850.0,15.208333333333332,1.1875,2643.067822764984
11437,850.0,15.208333333333332,1.25,2605.5254231143686
11438,850.0,15.208333333333332,1.3125,2562.776497321939
11439,850.0,15.208333333333332,1.375,2518.129124480487
11440,850.0,15.208333333333332,1.4375,2473.0475348823697
11441,850.0,15.208333333333332,1.5,2428.179326006013
11442,850.0,15.208333333333332,1.5625,2383.8159468281274
11443,850.0,15.208333333333332,1.625,2340.085857737449
11444,850.0,15.208333333333332,1.6875,2297.039451607648
11445,850.0,15.208333333333332,1.75,2254.688877478825
11446,850.0,15.208333333333332,1.8125,2213.027656931547
11447,850.0,15.208333333333332,1.875,2172.0405999048494
11448,850.0,15.208333333333332,1.9375,2131.7088375103835
11449,850.0,15.208333333333332,2.0,2092.012326372363
11450,850.0,16.666666666666664,0.5,1978.2894731193646
11451,850.0,16.666666666666664,0.5625,2095.169739062526
11452,850.0,16.666666666666664,0.625,2206.0503950263073
11453,850.0,16.666666666666664,0.6875,2309.889228829726
11454,850.0,16.666666666666664,0.75,2405.226216707674
11455,850.0,16.666666666666664,0.8125,2490.240951563471
11456,850.0,16.666666666666664,0.875,2562.839737440614
11457,850.0,16.666666666666664,0.9375,2620.5943489083493
11458,850.0,16.666666666666664,1.0,2660.37719175443
11459,850.0,16.666666666666664,1.0625,2678.21866493342
11460,850.0,16.666666666666664,1.125,2671.7275661625267
11461,850.0,16.666666666666664,1.1875,2645.039707249356
11462,850.0,16.666666666666664,1.25,2606.85568071991
11463,850.0,16.666666666666664,1.3125,2563.7164929195965
11464,850.0,16.666666666666664,1.375,2518.8283218227134
11465,850.0,16.666666666666664,1.4375,2473.5874950914763
11466,850.0,16.666666666666664,1.5,2428.6065182194857
11467,850.0,16.666666666666664,1.5625,2384.1589109922866
11468,850.0,16.666666666666664,1.625,2340.363484657624
11469,850.0,16.666666666666664,1.6875,2297.2650823711306
11470,850.0,16.666666666666664,1.75,2254.8724405357293
11471,850.0,16.666666666666664,1.8125,2213.1768451893176
11472,850.0,16.666666666666664,1.875,2172.161552295877
11473,850.0,16.666666666666664,1.9375,2131.8065548527034
11474,850.0,16.666666666666664,2.0,2092.0909378890287
11475,850.0,18.125,0.5,1978.3795988492839
11476,850.0,18.125,0.5625,2095.3541432290967
11477,850.0,18.125,0.625,2206.4021675795825
11478,850.0,18.125,0.6875,2310.516317501053
11479,850.0,18.125,0.75,2406.2672587039797
11480,850.0,18.125,0.8125,2491.840578966428
11481,850.0,18.125,0.875,2565.0990176385803
11482,850.0,18.125,0.9375,2623.4989042859033
11483,850.0,18.125,1.0,2663.702374152637
11484,850.0,18.125,1.0625,2681.452420916447
11485,850.0,18.125,1.125,2674.2833536169824
11486,850.0,18.125,1.1875,2646.782830653368
11487,850.0,18.125,1.25,2608.0261953892878
11488,850.0,18.125,1.3125,2564.5428880814316
11489,850.0,18.125,1.375,2519.443072245335
11490,850.0,18.125,1.4375,2474.062278715437
11491,850.0,18.125,1.5,2428.9821145739447
11492,850.0,18.125,1.5625,2384.4603907916116
11493,850.0,18.125,1.625,2340.60746575312
11494,850.0,18.125,1.6875,2297.463312588755
11495,850.0,18.125,1.75,2255.0336672080934
11496,850.0,18.125,1.8125,2213.3078462751596
11497,850.0,18.125,1.875,2172.2677357815437
11498,850.0,18.125,1.9375,2131.8923246998693
11499,850.0,18.125,2.0,2092.159929273963
11500,850.0,19.583333333333332,0.5,1978.460578693836
11501,850.0,19.583333333333332,0.5625,2095.5196315048443
11502,850.0,19.583333333333332,0.625,2206.717696969901
11503,850.0,19.583333333333332,0.6875,2311.0791680879493
11504,850.0,19.583333333333332,0.75,2407.2036527801524
11505,850.0,19.583333333333332,0.8125,2493.28461422238
11506,850.0,19.583333333333332,0.875,2567.148068244677
11507,850.0,19.583333333333332,0.9375,2626.1456220409145
11508,850.0,19.583333333333332,1.0,2666.7406120864835
11509,850.0,19.583333333333332,1.0625,2684.397859107825
11510,850.0,19.583333333333332,1.125,2676.5866793917803
11511,850.0,19.583333333333332,1.1875,2648.338176574705
11512,850.0,19.583333333333332,1.25,2609.0664881656953
11513,850.0,19.583333333333332,1.3125,2565.27687091484
11514,850.0,19.583333333333332,1.375,2519.9891508148094
11515,850.0,19.583333333333332,1.4375,2474.4840647323804
11516,850.0,19.583333333333332,1.5,2429.315763138518
11517,850.0,19.583333333333332,1.5625,2384.7281523420565
11518,850.0,19.583333333333332,1.625,2340.8241089752023
11519,850.0,19.583333333333332,1.6875,2297.639287160614
11520,850.0,19.583333333333332,1.75,2255.176757673897
11521,850.0,19.583333333333332,1.8125,2213.424085019495
11522,850.0,19.583333333333332,1.875,2172.3619351044513
11523,850.0,19.583333333333332,1.9375,2131.9684024040703
11524,850.0,19.583333333333332,2.0,2092.2211187738926
11525,850.0,21.041666666666664,0.5,1978.5339288104803
11526,850.0,21.041666666666664,0.5625,2095.669355627277
11527,850.0,21.041666666666664,0.625,2207.0030238148456
11528,850.0,21.041666666666664,0.6875,2311.588416450893
11529,850.0,21.041666666666664,0.75,2408.0524686908902
11530,850.0,21.041666666666664,0.8125,2494.597880198294
11531,850.0,21.041666666666664,0.875,2569.0195789546096
11532,850.0,21.041666666666664,0.9375,2628.573702829937
11533,850.0,21.041666666666664,1.0,2669.5350512590476
11534,850.0,21.041666666666664,1.0625,2687.098679264186
11535,850.0,21.041666666666664,1.125,2678.677404040086
11536,850.0,21.041666666666664,1.1875,2649.737109530173
11537,850.0,21.041666666666664,1.25,2609.99896944898
11538,850.0,21.041666666666664,1.3125,2565.934477436304
11539,850.0,21.041666666666664,1.375,2520.4784877151487
11540,850.0,21.041666666666664,1.4375,2474.8620621422447
11541,850.0,21.041666666666664,1.5,2429.6147571517895
11542,850.0,21.041666666666664,1.5625,2384.9680652109955
11543,850.0,21.041666666666664,1.625,2341.018179371722
11544,850.0,21.041666666666664,1.6875,2297.7968910301965
11545,850.0,21.041666666666664,1.75,2255.3048823831605
11546,850.0,21.041666666666664,1.8125,2213.5281456049142
11547,850.0,21.041666666666664,1.875,2172.44625078489
11548,850.0,21.041666666666664,1.9375,2132.036488840977
11549,850.0,21.041666666666664,2.0,2092.275877131225
11550,850.0,22.5,0.5,1978.6008297359456
11551,850.0,22.5,0.5625,2095.805767606421
11552,850.0,22.5,0.625,2207.2628487756433
11553,850.0,22.5,0.6875,2312.0523526424754
11554,850.0,22.5,0.75,2408.8270570876884
11555,850.0,22.5,0.8125,2495.7998781289944
11556,850.0,22.5,0.875,2570.7393496045165
11557,850.0,22.5,0.9375,2630.8141968839727
11558,850.0,22.5,1.0,2672.1199233422426
11559,850.0,22.5,1.0625,2689.5895193613483
11560,850.0,22.5,1.125,2680.586952926045
11561,850.0,22.5,1.1875,2651.00410356771
11562,850.0,22.5,1.25,2610.8410002653513
11563,850.0,22.5,1.3125,2566.528098560169
11564,850.0,22.5,1.375,2520.920295883943
11565,850.0,22.5,1.4375,2475.20338067287
11566,850.0,22.5,1.5,2429.884726728212
11567,850.0,22.5,1.5625,2385.184658386048
11568,850.0,22.5,1.625,2341.193353127655
11569,850.0,22.5,1.6875,2297.93912033744
11570,850.0,22.5,1.75,2255.4204856057263
11571,850.0,22.5,1.8125,2213.62201967646
11572,850.0,22.5,1.875,2172.5223012336496
11573,850.0,22.5,1.9375,2132.0978941079043
11574,850.0,22.5,2.0,2092.3252599595107
11575,850.0,23.958333333333332,0.5,1978.6622169950108
11576,850.0,23.958333333333332,0.5625,2095.930808986838
11577,850.0,23.958333333333332,0.625,2207.5008945339423
11578,850.0,23.958333333333332,0.6875,2312.4775523013677
11579,850.0,23.958333333333332,0.75,2409.5380390933933
11580,850.0,23.958333333333332,0.8125,2496.9061867250007
11581,850.0,23.958333333333332,0.875,2572.32807926928
11582,850.0,23.958333333333332,0.9375,2632.892099982024
11583,850.0,23.958333333333332,1.0,2674.52282750571
11584,850.0,23.958333333333332,1.0625,2691.8982829344477
11585,850.0,23.958333333333332,1.125,2682.3405070081244
11586,850.0,23.958333333333332,1.1875,2652.1585800431203
11587,850.0,23.958333333333332,1.25,2611.606266967428
11588,850.0,23.958333333333332,1.3125,2567.06748074581
11589,850.0,23.958333333333332,1.375,2521.3218188718924
11590,850.0,23.958333333333332,1.4375,2475.513609972645
11591,850.0,23.958333333333332,1.5,2430.1300972168656
11592,850.0,23.958333333333332,1.5625,2385.381491112112
11593,850.0,23.958333333333332,1.625,2341.3525181998575
11594,850.0,23.958333333333332,1.6875,2298.0683280629164
11595,850.0,23.958333333333332,1.75,2255.5254863239347
11596,850.0,23.958333333333332,1.8125,2213.707270411662
11597,850.0,23.958333333333332,1.875,2172.5913563551917
11598,850.0,23.958333333333332,1.9375,2132.1536459468607
11599,850.0,23.958333333333332,2.0,2092.3700951933038
11600,850.0,25.416666666666664,0.5,1978.7188433609465
11601,850.0,25.416666666666664,0.5625,2096.0460408213276
11602,850.0,25.416666666666664,0.625,2207.7201545329945
11603,850.0,25.416666666666664,0.6875,2312.8693101409
11604,850.0,25.416666666666664,0.75,2410.1939903104394
11605,850.0,25.416666666666664,0.8125,2497.9294317031136
11606,850.0,25.416666666666664,0.875,2573.8026125027463
11607,850.0,25.416666666666664,0.9375,2634.827818838044
11608,850.0,25.416666666666664,1.0,2676.7663293823252
11609,850.0,25.416666666666664,1.0625,2694.0477630130717
11610,850.0,25.416666666666664,1.125,2683.9585302757782
11611,850.0,25.416666666666664,1.1875,2653.2161762243795
11612,850.0,25.416666666666664,1.25,2612.305724361809
11613,850.0,25.416666666666664,1.3125,2567.560411237456
11614,850.0,25.416666666666664,1.375,2521.6888414561354
11615,850.0,25.416666666666664,1.4375,2475.7972135442506
11616,850.0,25.416666666666664,1.5,2430.354401971335
11617,850.0,25.416666666666664,1.5625,2385.5614045753828
11618,850.0,25.416666666666664,1.625,2341.4979792906306
11619,850.0,25.416666666666664,1.6875,2298.1863914383284
11620,850.0,25.416666666666664,1.75,2255.6214150933624
11621,850.0,25.416666666666664,1.8125,2213.785144254441
11622,850.0,25.416666666666664,1.875,2172.65442850297
11623,850.0,25.416666666666664,1.9375,2132.2045634883225
11624,850.0,25.416666666666664,2.0,2092.4110425895833
11625,850.0,26.875,0.5,1978.7713227178565
11626,850.0,26.875,0.5625,2096.1527351850987
11627,850.0,26.875,0.625,2207.923068208222
11628,850.0,26.875,0.6875,2313.2319461881766
11629,850.0,26.875,0.75,2410.801925252457
11630,850.0,26.875,0.8125,2498.8799772865577
11631,850.0,26.875,0.875,2575.1768293003147
11632,850.0,26.875,0.9375,2636.638221011284
11633,850.0,26.875,1.0,2678.869107935715
11634,850.0,26.875,1.0625,2696.0568103016485
11635,850.0,26.875,1.125,2685.4578619528756
11636,850.0,26.875,1.1875,2654.1896461426436
11637,850.0,26.875,1.25,2612.9482588365036
11638,850.0,26.875,1.3125,2568.0131957802423
11639,850.0,26.875,1.375,2522.026047143161
11640,850.0,26.875,1.4375,2476.057804948619
11641,850.0,26.875,1.5,2430.560501182293
11642,850.0,26.875,1.5625,2385.72669821017
11643,850.0,26.875,1.625,2341.6316011862723
11644,850.0,26.875,1.6875,2298.2948289777532
11645,850.0,26.875,1.75,2255.7095096813578
11646,850.0,26.875,1.8125,2213.8566489691943
11647,850.0,26.875,1.875,2172.71233599901
11648,850.0,26.875,1.9375,2132.2513087372304
11649,850.0,26.875,2.0,2092.4486352601334
11650,850.0,28.333333333333332,0.5,1978.8201616430429
11651,850.0,28.333333333333332,0.5625,2096.2519410299255
11652,850.0,28.333333333333332,0.625,2208.11164714034
11653,850.0,28.333333333333332,0.6875,2313.5690266510856
11654,850.0,28.333333333333332,0.75,2411.367647805296
11655,850.0,28.333333333333332,0.8125,2499.7664272959732
11656,850.0,28.333333333333332,0.875,2576.4622938543116
11657,850.0,28.333333333333332,0.9375,2638.3374007236453
11658,850.0,28.333333333333332,1.0,2680.8467920492244
11659,850.0,28.333333333333332,1.0625,2697.941184580595
11660,850.0,28.333333333333332,1.125,2686.852508282198
11661,850.0,28.333333333333332,1.1875,2655.089510342473
11662,850.0,28.333333333333332,1.25,2613.541164734059
11663,850.0,28.333333333333332,1.3125,2568.431003293651
11664,850.0,28.333333333333332,1.375,2522.337274058078
11665,850.0,28.333333333333332,1.4375,2476.298345386808
11666,850.0,28.333333333333332,1.5,2430.750738444481
11667,850.0,28.333333333333332,1.5625,2385.8792557935567
11668,850.0,28.333333333333332,1.625,2341.7549112402944
11669,850.0,28.333333333333332,1.6875,2298.394884122733
11670,850.0,28.333333333333332,1.75,2255.7907834014886
11671,850.0,28.333333333333332,1.8125,2213.9226093941884
11672,850.0,28.333333333333332,1.875,2172.765748493043
11673,850.0,28.333333333333332,1.9375,2132.294423329853
11674,850.0,28.333333333333332,2.0,2092.483309316082
11675,850.0,29.791666666666664,0.5,1978.8657825889209
11676,850.0,29.791666666666664,0.5625,2096.3445324989702
11677,850.0,29.791666666666664,0.625,2208.287567642152
11678,850.0,29.791666666666664,0.6875,2313.8835262666757
11679,850.0,29.791666666666664,0.75,2411.8960096401597
11680,850.0,29.791666666666664,0.8125,2500.5959960720384
11681,850.0,29.791666666666664,0.875,2577.668736109971
11682,850.0,29.791666666666664,0.9375,2639.937250429037
11683,850.0,29.791666666666664,1.0,2682.7125868026105
11684,850.0,29.791666666666664,1.0625,2699.7141895054224
11685,850.0,29.791666666666664,1.125,2688.154237158073
11686,850.0,29.791666666666664,1.1875,2655.924535993419
11687,850.0,29.791666666666664,1.25,2614.090493136889
11688,850.0,29.791666666666664,1.3125,2568.8181163647578
11689,850.0,29.791666666666664,1.375,2522.6257016759646
11690,850.0,29.791666666666664,1.4375,2476.5212878544617
11691,850.0,29.791666666666664,1.5,2430.927054966198
11692,850.0,29.791666666666664,1.5625,2386.020637405965
11693,850.0,29.791666666666664,1.625,2341.8691740927175
11694,850.0,29.791666666666664,1.6875,2298.487586208831
11695,850.0,29.791666666666664,1.75,2255.8660749055994
11696,850.0,29.791666666666664,1.8125,2213.983708055235
11697,850.0,29.791666666666664,1.875,2172.815219996139
11698,850.0,29.791666666666664,1.9375,2132.33435529672
11699,850.0,29.791666666666664,2.0,2092.515425447958
11700,850.0,31.25,0.5,1978.9085411922858
11701,850.0,31.25,0.5625,2096.4312449783693
11702,850.0,31.25,0.625,2208.45223986816
11703,850.0,31.25,0.6875,2314.177949670301
11704,850.0,31.25,0.75,2412.3911035703522
11705,850.0,31.25,0.8125,2501.374787651767
11706,850.0,31.25,0.875,2578.804415347835
11707,850.0,31.25,0.9375,2641.447892450064
11708,850.0,31.25,1.0,2684.477745431174
11709,850.0,31.25,1.0625,2701.3871531761342
11710,850.0,31.25,1.125,2689.373020056806
11711,850.0,31.25,1.1875,2656.702096155363
11712,850.0,31.25,1.25,2614.601311594127
11713,850.0,31.25,1.3125,2569.178117586959
11714,850.0,31.25,1.375,2522.8939894733558
11715,850.0,31.25,1.4375,2476.728684155866
11716,850.0,31.25,1.5,2431.091074339337
11717,850.0,31.25,1.5625,2386.1521476718935
11718,850.0,31.25,1.625,2341.975447101878
11719,850.0,31.25,1.6875,2298.573795682067
11720,850.0,31.25,1.75,2255.9360851026427
11721,850.0,31.25,1.8125,2214.04051527146
11722,850.0,31.25,1.875,2172.861213361959
11723,850.0,31.25,1.9375,2132.3714788925795
11724,850.0,31.25,2.0,2092.5452849125445
11725,850.0,32.70833333333333,0.5,1978.9487393977001
11726,850.0,32.70833333333333,0.5625,2096.512702418148
11727,850.0,32.70833333333333,0.625,2208.6068601991037
11728,850.0,32.70833333333333,0.6875,2314.454423511137
11729,850.0,32.70833333333333,0.75,2412.8564113244947
11730,850.0,32.70833333333333,0.8125,2502.1080085416133
11731,850.0,32.70833333333333,0.875,2579.876398400178
11732,850.0,32.70833333333333,0.9375,2642.8780103684267
11733,850.0,32.70833333333333,1.0,2686.1519342155907
11734,850.0,32.70833333333333,1.0625,2702.9697984310706
11735,850.0,32.70833333333333,1.125,2690.517374461827
11736,850.0,32.70833333333333,1.1875,2657.4284420652402
11737,850.0,32.70833333333333,1.25,2615.0779004103574
11738,850.0,32.70833333333333,1.3125,2569.514030141146
11739,850.0,32.70833333333333,1.375,2523.144381476223
11740,850.0,32.70833333333333,1.4375,2476.9222655869617
11741,850.0,32.70833333333333,1.5,2431.2441664419207
11742,850.0,32.70833333333333,1.5625,2386.274887191489
11743,850.0,32.70833333333333,1.625,2342.0746221119366
11744,850.0,32.70833333333333,1.6875,2298.6542381605304
11745,850.0,32.70833333333333,1.75,2256.001404962654
11746,850.0,32.70833333333333,1.8125,2214.0935118229772
11747,850.0,32.70833333333333,1.875,2172.9041187155935
11748,850.0,32.70833333333333,1.9375,2132.4061095209945
11749,850.0,32.70833333333333,2.0,2092.573141563
11750,850.0,34.166666666666664,0.5,1978.9866355451115
11751,850.0,34.166666666666664,0.5625,2096.5894383212208
11752,850.0,34.166666666666664,0.625,2208.752451495821
11753,850.0,34.166666666666664,0.6875,2314.7147673236404
11754,850.0,34.166666666666664,0.75,2413.294916856342
11755,850.0,34.166666666666664,0.8125,2502.8001324849297
11756,850.0,34.166666666666664,0.875,2580.8907755928435
11757,850.0,34.166666666666664,0.9375,2644.2351067396594
11758,850.0,34.166666666666664,1.0,2687.7435145120758
11759,850.0,34.166666666666664,1.0625,2704.4705277594408
11760,850.0,34.166666666666664,1.125,2691.594627963597
11761,850.0,34.166666666666664,1.1875,2658.1089140273084
11762,850.0,34.166666666666664,1.25,2615.5239032010873
11763,850.0,34.166666666666664,1.3125,2569.8284253345437
11764,850.0,34.166666666666664,1.375,2523.3787862050362
11765,850.0,34.166666666666664,1.4375,2477.103504620327
11766,850.0,34.166666666666664,1.5,2431.3874962874393
11767,850.0,34.166666666666664,1.5625,2386.389791849118
11768,850.0,34.166666666666664,1.625,2342.167457368122
11769,850.0,34.166666666666664,1.6875,2298.729530455141
11770,850.0,34.166666666666664,1.75,2256.0625367521666
11771,850.0,34.166666666666664,1.8125,2214.1431062596416
11772,850.0,34.166666666666664,1.875,2172.944267522844
